Date,Elev_ft,Elev_m
1/1/17,4192.2,1277.78256
1/2/17,4192.2,1277.78256
1/3/17,4192.2,1277.78256
1/4/17,4192.3,1277.81304
1/5/17,4192.3,1277.81304
1/6/17,4192.2,1277.78256
1/7/17,4192.2,1277.78256
1/8/17,4192.2,1277.78256
1/9/17,4192.2,1277.78256
1/10/17,4192.1,1277.75208
1/11/17,4192.2,1277.78256
1/12/17,4192.2,1277.78256
1/13/17,4192.2,1277.78256
1/14/17,4192.2,1277.78256
1/15/17,4192.2,1277.78256
1/16/17,4192.3,1277.81304
1/17/17,4192.2,1277.78256
1/18/17,4192.3,1277.81304
1/19/17,4192.3,1277.81304
1/20/17,4192.3,1277.81304
1/21/17,4192.3,1277.81304
1/22/17,4192.3,1277.81304
1/23/17,4192.3,1277.81304
1/24/17,4192.4,1277.84352
1/25/17,4192.4,1277.84352
1/26/17,4192.4,1277.84352
1/27/17,4192.4,1277.84352
1/28/17,4192.3,1277.81304
1/29/17,4192.4,1277.84352
1/30/17,4192.3,1277.81304
1/31/17,4192.3,1277.81304
2/1/17,4192.4,1277.84352
2/2/17,4192.4,1277.84352
2/3/17,4192.4,1277.84352
2/4/17,4192.4,1277.84352
2/5/17,4192.4,1277.84352
2/6/17,4192.3,1277.81304
2/7/17,4192.4,1277.84352
2/8/17,4192.4,1277.84352
2/9/17,4192.5,1277.874
2/10/17,4192.6,1277.90448
2/11/17,4192.6,1277.90448
2/12/17,4192.7,1277.93496
2/13/17,4192.7,1277.93496
2/14/17,4192.8,1277.96544
2/15/17,4192.8,1277.96544
2/16/17,4192.9,1277.99592
2/17/17,4192.9,1277.99592
2/18/17,4193,1278.0264
2/19/17,4193,1278.0264
2/20/17,4193,1278.0264
2/21/17,4193,1278.0264
2/22/17,4193.2,1278.08736
2/23/17,4193.5,1278.1788
2/24/17,4193.4,1278.14832
2/25/17,4193.4,1278.14832
2/26/17,4193.4,1278.14832
2/27/17,4193.5,1278.1788
2/28/17,4193.6,1278.20928
3/1/17,4193.5,1278.1788
3/2/17,4193.6,1278.20928
3/3/17,4193.6,1278.20928
3/4/17,4193.6,1278.20928
3/5/17,4193.7,1278.23976
3/6/17,4193.8,1278.27024
3/7/17,4193.7,1278.23976
3/8/17,4193.8,1278.27024
3/9/17,4193.8,1278.27024
3/10/17,4193.9,1278.30072
3/11/17,4193.9,1278.30072
3/12/17,4193.9,1278.30072
3/13/17,4193.9,1278.30072
3/14/17,4194,1278.3312
3/15/17,4194,1278.3312
3/16/17,4194,1278.3312
3/17/17,4194.1,1278.36168
3/18/17,4194.1,1278.36168
3/19/17,4194.1,1278.36168
3/20/17,4194.1,1278.36168
3/21/17,4194.1,1278.36168
3/22/17,4194.2,1278.39216
3/23/17,4194.4,1278.45312
3/24/17,4194.3,1278.42264
3/25/17,4194.4,1278.45312
3/26/17,4194.3,1278.42264
3/27/17,4194.5,1278.4836
3/28/17,4194.6,1278.51408
3/29/17,4194.5,1278.4836
3/30/17,4194.6,1278.51408
3/31/17,4194.7,1278.54456
4/1/17,4194.6,1278.51408
4/2/17,4194.6,1278.51408
4/3/17,4194.7,1278.54456
4/4/17,4194.7,1278.54456
4/5/17,4194.6,1278.51408
4/6/17,4194.6,1278.51408
4/7/17,4194.6,1278.51408
4/8/17,4194.8,1278.57504
4/9/17,4194.8,1278.57504
4/10/17,4194.8,1278.57504
4/11/17,4194.8,1278.57504
4/12/17,4194.8,1278.57504
4/13/17,4194.8,1278.57504
4/14/17,4194.9,1278.60552
4/15/17,4194.9,1278.60552
4/16/17,4194.9,1278.60552
4/17/17,4194.9,1278.60552
4/18/17,4195,1278.636
4/19/17,4195,1278.636
4/20/17,4195,1278.636
4/21/17,4195.1,1278.66648
4/22/17,4195,1278.636
4/23/17,4195.1,1278.66648
4/24/17,4195.1,1278.66648
4/25/17,4195.2,1278.69696
4/26/17,4195.2,1278.69696
4/27/17,4195.5,1278.7884
4/28/17,4195.4,1278.75792
4/29/17,4195.3,1278.72744
4/30/17,4195.3,1278.72744
5/1/17,4195.3,1278.72744
5/2/17,4195.3,1278.72744
5/3/17,4195.3,1278.72744
5/4/17,4195.3,1278.72744
5/5/17,4195.3,1278.72744
5/6/17,4195.1,1278.66648
5/7/17,4195.3,1278.72744
5/8/17,4195.4,1278.75792
5/9/17,4195.4,1278.75792
5/10/17,4195.4,1278.75792
5/11/17,4195.3,1278.72744
5/12/17,4195.3,1278.72744
5/13/17,4195.4,1278.75792
5/14/17,4195.3,1278.72744
5/15/17,4195.3,1278.72744
5/16/17,4195.3,1278.72744
5/17/17,4195.3,1278.72744
5/18/17,4195.3,1278.72744
5/19/17,4195.4,1278.75792
5/20/17,4195.4,1278.75792
5/21/17,4195.4,1278.75792
5/22/17,4195.4,1278.75792
5/23/17,4195.4,1278.75792
5/24/17,4195.4,1278.75792
5/25/17,4195.5,1278.7884
5/26/17,4195.5,1278.7884
5/27/17,4195.4,1278.75792
5/28/17,4195.4,1278.75792
5/29/17,4195.4,1278.75792
5/30/17,4195.4,1278.75792
5/31/17,4195.4,1278.75792
6/1/17,4195.4,1278.75792
6/2/17,4195.4,1278.75792
6/3/17,4195.4,1278.75792
6/4/17,4195.3,1278.72744
6/5/17,4195.4,1278.75792
6/6/17,4195.4,1278.75792
6/7/17,4195.3,1278.72744
6/8/17,4195.2,1278.69696
6/9/17,4195.5,1278.7884
6/10/17,4195.4,1278.75792
6/11/17,4195.2,1278.69696
6/12/17,4195,1278.636
6/13/17,4195.2,1278.69696
6/14/17,4195.2,1278.69696
6/15/17,4195.2,1278.69696
6/16/17,4195.2,1278.69696
6/17/17,4195.2,1278.69696
6/18/17,4195.2,1278.69696
6/19/17,4195.2,1278.69696
6/20/17,4195.2,1278.69696
6/21/17,4195.2,1278.69696
6/22/17,4195.2,1278.69696
6/23/17,4195.2,1278.69696
6/24/17,4195.1,1278.66648
6/25/17,4195.1,1278.66648
6/26/17,4195.1,1278.66648
6/27/17,4195.1,1278.66648
6/28/17,4195.1,1278.66648
6/29/17,4195.1,1278.66648
6/30/17,4195.1,1278.66648
7/1/17,4195,1278.636
7/2/17,4195,1278.636
7/3/17,4194.9,1278.60552
7/4/17,4194.9,1278.60552
7/5/17,4194.9,1278.60552
7/6/17,4194.9,1278.60552
7/7/17,4194.9,1278.60552
7/8/17,4194.8,1278.57504
7/9/17,4194.9,1278.60552
7/10/17,4194.8,1278.57504
7/11/17,4194.8,1278.57504
7/12/17,4194.8,1278.57504
7/13/17,4194.7,1278.54456
7/14/17,4194.7,1278.54456
7/15/17,4194.7,1278.54456
7/16/17,4194.7,1278.54456
7/17/17,4194.6,1278.51408
7/18/17,4194.6,1278.51408
7/19/17,4194.5,1278.4836
7/20/17,4194.5,1278.4836
7/21/17,4194.6,1278.51408
7/22/17,4194.5,1278.4836
7/23/17,4194.5,1278.4836
7/24/17,4194.5,1278.4836
7/25/17,4194.4,1278.45312
7/26/17,4194.4,1278.45312
7/27/17,4194.4,1278.45312
7/28/17,4194.4,1278.45312
7/29/17,4194.4,1278.45312
7/30/17,4194.4,1278.45312
7/31/17,4194.4,1278.45312
8/1/17,4194.3,1278.42264
8/2/17,4194.3,1278.42264
8/3/17,4194.3,1278.42264
8/4/17,4194.2,1278.39216
8/5/17,4194.2,1278.39216
8/6/17,4194.2,1278.39216
8/7/17,4194.2,1278.39216
8/8/17,4194.2,1278.39216
8/9/17,4194.2,1278.39216
8/10/17,4194.1,1278.36168
8/11/17,4194.1,1278.36168
8/12/17,4194,1278.3312
8/13/17,4194,1278.3312
8/14/17,4194.2,1278.39216
8/15/17,4194,1278.3312
8/16/17,4194,1278.3312
8/17/17,4194,1278.3312
8/18/17,4194,1278.3312
8/19/17,4193.9,1278.30072
8/20/17,4193.9,1278.30072
8/21/17,4193.9,1278.30072
8/22/17,4193.9,1278.30072
8/23/17,4193.9,1278.30072
8/24/17,4193.8,1278.27024
8/25/17,4193.8,1278.27024
8/26/17,4193.8,1278.27024
8/27/17,4193.8,1278.27024
8/28/17,4193.8,1278.27024
8/29/17,4193.8,1278.27024
8/30/17,4193.8,1278.27024
8/31/17,4193.8,1278.27024
9/1/17,4193.7,1278.23976
9/2/17,4193.7,1278.23976
9/3/17,4193.7,1278.23976
9/4/17,4193.7,1278.23976
9/5/17,4193.7,1278.23976
9/6/17,4193.7,1278.23976
9/7/17,4193.7,1278.23976
9/8/17,4193.6,1278.20928
9/9/17,4193.6,1278.20928
9/10/17,4193.6,1278.20928
9/11/17,4193.6,1278.20928
9/12/17,4193.6,1278.20928
9/13/17,4193.6,1278.20928
9/14/17,4193.5,1278.1788
9/15/17,4193.6,1278.20928
9/16/17,4193.5,1278.1788
9/17/17,4193.5,1278.1788
9/18/17,4193.5,1278.1788
9/19/17,4193.5,1278.1788
9/20/17,4193.5,1278.1788
9/21/17,4193.6,1278.20928
9/22/17,4193.5,1278.1788
9/23/17,4193.5,1278.1788
9/24/17,4193.5,1278.1788
9/25/17,4193.5,1278.1788
9/26/17,4193.5,1278.1788
9/27/17,4193.5,1278.1788
9/28/17,4193.5,1278.1788
9/29/17,4193.5,1278.1788
9/30/17,4193.5,1278.1788
10/1/17,4193.6,1278.20928
10/2/17,4193.5,1278.1788
10/3/17,4193.5,1278.1788
10/4/17,4193.5,1278.1788
10/5/17,4193.5,1278.1788
10/6/17,4193.5,1278.1788
10/7/17,4193.5,1278.1788
10/8/17,4193.7,1278.23976
10/9/17,4193.5,1278.1788
10/10/17,4193.5,1278.1788
10/11/17,4193.5,1278.1788
10/12/17,4193.5,1278.1788
10/13/17,4193.5,1278.1788
10/14/17,4193.6,1278.20928
10/15/17,4193.4,1278.14832
10/16/17,4193.5,1278.1788
10/17/17,4193.5,1278.1788
10/18/17,4193.5,1278.1788
10/19/17,4193.5,1278.1788
10/20/17,4193.6,1278.20928
10/21/17,4193.4,1278.14832
10/22/17,4193.4,1278.14832
10/23/17,4193.4,1278.14832
10/24/17,4193.5,1278.1788
10/25/17,4193.4,1278.14832
10/26/17,4193.5,1278.1788
10/27/17,4193.5,1278.1788
10/28/17,4193.5,1278.1788
10/29/17,4193.5,1278.1788
10/30/17,4193.5,1278.1788
10/31/17,4193.5,1278.1788
11/1/17,4193.5,1278.1788
11/2/17,4193.4,1278.14832
11/3/17,4193.4,1278.14832
11/4/17,4193.5,1278.1788
11/5/17,4193.5,1278.1788
11/6/17,4193.5,1278.1788
11/7/17,4193.5,1278.1788
11/8/17,4193.5,1278.1788
11/9/17,4193.5,1278.1788
11/10/17,4193.5,1278.1788
11/11/17,4193.5,1278.1788
11/12/17,4193.5,1278.1788
11/13/17,4193.5,1278.1788
11/14/17,4193.5,1278.1788
11/15/17,4193.6,1278.20928
11/16/17,4193.5,1278.1788
11/17/17,4193.8,1278.27024
11/18/17,4193.6,1278.20928
11/19/17,4193.6,1278.20928
11/20/17,4193.6,1278.20928
11/21/17,4193.6,1278.20928
11/22/17,4193.6,1278.20928
11/23/17,4193.7,1278.23976
11/24/17,4193.7,1278.23976
11/25/17,4193.7,1278.23976
11/26/17,4193.7,1278.23976
11/27/17,4193.7,1278.23976
11/28/17,4193.7,1278.23976
11/29/17,4193.7,1278.23976
11/30/17,4193.7,1278.23976
12/1/17,4193.7,1278.23976
12/2/17,4193.7,1278.23976
12/3/17,4193.9,1278.30072
12/4/17,4193.7,1278.23976
12/5/17,4193.7,1278.23976
12/6/17,4193.7,1278.23976
12/7/17,4193.7,1278.23976
12/8/17,4193.7,1278.23976
12/9/17,4193.7,1278.23976
12/10/17,4193.7,1278.23976
12/11/17,4193.7,1278.23976
12/12/17,4193.7,1278.23976
12/13/17,4193.7,1278.23976
12/14/17,4193.7,1278.23976
12/15/17,4193.7,1278.23976
12/16/17,4193.8,1278.27024
12/17/17,4193.8,1278.27024
12/18/17,4193.8,1278.27024
12/19/17,4193.8,1278.27024
12/20/17,4193.9,1278.30072
12/21/17,4194,1278.3312
12/22/17,4193.8,1278.27024
12/23/17,4193.9,1278.30072
12/24/17,4193.8,1278.27024
12/25/17,4193.9,1278.30072
12/26/17,4193.9,1278.30072
12/27/17,4193.9,1278.30072
12/28/17,4193.9,1278.30072
12/29/17,4193.9,1278.30072
12/30/17,4193.9,1278.30072
12/31/17,4193.9,1278.30072
1/1/18,4193.9,1278.30072
1/2/18,4193.9,1278.30072
1/3/18,4193.9,1278.30072
1/4/18,4193.9,1278.30072
1/5/18,4193.9,1278.30072
1/6/18,4193.9,1278.30072
1/7/18,4194,1278.3312
1/8/18,4194,1278.3312
1/9/18,4194,1278.3312
1/10/18,4194,1278.3312
1/11/18,4194,1278.3312
1/12/18,4194,1278.3312
1/13/18,4194,1278.3312
1/14/18,4194.1,1278.36168
1/15/18,4194.1,1278.36168
1/16/18,4194.1,1278.36168
1/17/18,4194.1,1278.36168
1/18/18,4194.1,1278.36168
1/19/18,4194.2,1278.39216
1/20/18,4194.3,1278.42264
1/21/18,4194.3,1278.42264
1/22/18,4194.1,1278.36168
1/23/18,4194.2,1278.39216
1/24/18,4194.2,1278.39216
1/25/18,4194.2,1278.39216
1/26/18,4194.2,1278.39216
1/27/18,4194.2,1278.39216
1/28/18,4194.2,1278.39216
1/29/18,4194.2,1278.39216
1/30/18,4194.2,1278.39216
1/31/18,4194.2,1278.39216
2/1/18,4194.2,1278.39216
2/2/18,4194.2,1278.39216
2/3/18,4194.3,1278.42264
2/4/18,4194.2,1278.39216
2/5/18,4194.3,1278.42264
2/6/18,4194.3,1278.42264
2/7/18,4194.3,1278.42264
2/8/18,4194.3,1278.42264
2/9/18,4194.3,1278.42264
2/10/18,4194.4,1278.45312
